%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
6846704000000,3.27549266815,0.0,0.0,0.0,0.0,0.516824245453
6846804000000,3.02549266815,0.0,0.0,0.0,0.0,0.516824483871
6846904000000,3.17957639694,0.0,0.0,0.0,0.0,0.67400765419
6847004000000,3.29866147041,0.0,0.0,0.0,0.0,0.431572675705
6847104000000,3.54521656036,0.0,0.0,0.0,0.0,0.425193548203
6847204000000,3.54521656036,0.0,0.0,0.0,0.0,-0.0377695560455
6847304000000,3.29521656036,0.0,0.0,0.0,0.0,-0.037769317627
6847404000000,3.29521679878,0.0,0.0,0.0,0.0,0.425193548203
6847504000000,3.25978708267,0.0,0.0,0.0,0.0,0.0278408527374
6847604000000,3.50978708267,0.0,0.0,0.0,0.0,0.0278408527374
6847704000000,3.55053210258,0.0,0.0,0.0,0.0,-0.353904485703
6847804000000,3.67622089386,0.0,0.0,0.0,0.0,-0.533418416977
6847904000000,3.5686545372,0.0,0.0,0.0,0.0,-0.797185182571
6848004000000,3.32599973679,0.0,0.0,0.0,0.0,-0.783661603928
6848104000000,3.33247566223,0.0,0.0,0.0,0.0,-0.361914634705
6848204000000,3.33400154114,0.0,0.0,0.0,0.0,0.0914258956909
6848304000000,3.55017447472,0.0,0.0,0.0,0.0,0.0287868976593
6848404000000,3.79268121719,0.0,0.0,0.0,0.0,0.0425779819489
6848504000000,3.56409072876,0.0,0.0,0.0,0.0,0.0499141216278
6848604000000,3.31629633904,0.0,0.0,0.0,0.0,0.0514802932739
6848704000000,3.29638147354,0.0,0.0,0.0,0.0,0.477538347244
6848804000000,3.26883292198,0.0,0.0,0.0,0.0,0.889476299286
6848904000000,3.51883268356,0.0,0.0,0.0,0.0,0.889476060867
6849004000000,3.4956870079,0.0,0.0,0.0,0.0,1.3095767498
6849104000000,3.74567079544,0.0,0.0,0.0,0.0,1.30954766273
6849204000000,3.98604631424,0.0,0.0,0.0,0.0,1.29172468185
6849304000000,3.98282718658,0.0,0.0,0.0,0.0,0.834742069244
6849404000000,3.98282718658,0.0,0.0,0.0,0.0,0.371778964996
6849504000000,3.88029074669,0.0,0.0,0.0,0.0,0.368030309677
6849604000000,4.03870105743,0.0,0.0,0.0,0.0,0.537641048431
6849704000000,4.03870105743,0.0,0.0,0.0,0.0,1.00060415268
6849804000000,4.26866865158,0.0,0.0,0.0,0.0,0.969118356705
6849904000000,4.2999458313,0.0,0.0,0.0,0.0,0.568779468536
6850004000000,4.5499458313,0.0,0.0,0.0,0.0,0.568779706955
6850104000000,4.71524047852,0.0,0.0,0.0,0.0,0.426326751709
6850204000000,4.71524047852,0.0,0.0,0.0,0.0,-0.0366363525391
6850304000000,4.96404075623,0.0,0.0,0.0,0.0,-0.0344986915588
6850404000000,4.7411737442,0.0,0.0,0.0,0.0,0.0153861045837
6850504000000,4.5245718956,0.0,0.0,0.0,0.0,0.007239818573
6850604000000,4.58300018311,0.0,0.0,0.0,0.0,-0.347522258759
6850704000000,4.57266902924,0.0,0.0,0.0,0.0,-0.791353702545
6850804000000,4.46068334579,0.0,0.0,0.0,0.0,-0.978477478027
6850904000000,4.21610736847,0.0,0.0,0.0,0.0,-0.986921787262
6851004000000,4.20165538788,0.0,0.0,0.0,0.0,-1.40482616425
6851104000000,4.08455276489,0.0,0.0,0.0,0.0,-1.65090823174
6851204000000,4.00187349319,0.0,0.0,0.0,0.0,-1.84837269783
6851304000000,3.75187349319,0.0,0.0,0.0,0.0,-1.84837269783
6851404000000,3.75213980675,0.0,0.0,0.0,0.0,-2.31002140045
6851504000000,3.62736415863,0.0,0.0,0.0,0.0,-2.54191875458
6851604000000,3.37736415863,0.0,0.0,0.0,0.0,-2.54191851616
6851704000000,3.55970811844,0.0,0.0,0.0,0.0,-2.5872528553
6851804000000,3.30970811844,0.0,0.0,0.0,0.0,-2.5872528553
6851904000000,3.05970811844,0.0,0.0,0.0,0.0,-2.58725309372
6851940000000,2.80970811844,0.0,0.0,0.0,0.0,-2.58725309372
6851972000000,2.55970811844,0.0,0.0,0.0,0.0,-2.58725309372
6852004000000,2.30970811844,0.0,0.0,0.0,0.0,-2.58725309372
6852040000000,2.05970835686,0.0,0.0,0.0,0.0,-2.58725309372
6852072000000,1.80970835686,0.0,0.0,0.0,0.0,-2.58725309372
6852104000000,1.55970835686,0.0,0.0,0.0,0.0,-2.58725333214
6852140000000,1.35341250896,0.0,0.0,0.0,0.0,-2.50631952286
6852172000000,1.22841250896,0.0,0.0,0.0,0.0,-2.27483820915
6852204000000,1.10341262817,0.0,0.0,0.0,0.0,-2.04335665703
6852240000000,0.978412568569,0.0,0.0,0.0,0.0,-1.81187522411
6852272000000,0.853412628174,0.0,0.0,0.0,0.0,-1.5803937912
6852304000000,0.728412628174,0.0,0.0,0.0,0.0,-1.34891235828
6852340000000,0.603412687778,0.0,0.0,0.0,0.0,-1.11743092537
6852372000000,0.478412657976,0.0,0.0,0.0,0.0,-0.885949373245
6852404000000,0.353412657976,0.0,0.0,0.0,0.0,-0.654467880726
6852440000000,0.228412643075,0.0,0.0,0.0,0.0,-0.422986388206
6852472000000,0.103412643075,0.0,0.0,0.0,0.0,-0.191504895687
6852504000000,0.0,0.0,0.0,0.0,0.0,0.0
6855596000000,1.49011611938e-08,0.0,0.0,0.0,0.0,-0.462962985039
6855696000000,-0.249999985099,0.0,0.0,0.0,0.0,-0.462963014841
6855796000000,-0.00250490754843,0.0,0.0,0.0,0.0,-0.458324253559
6855896000000,0.247495085001,0.0,0.0,0.0,0.0,-0.458324253559
6855996000000,0.247495085001,0.0,0.0,0.0,0.0,0.00463873147964
6856096000000,0.247495085001,0.0,0.0,0.0,0.0,0.467601716518
6856196000000,0.497495085001,0.0,0.0,0.0,0.0,0.467601716518
6856296000000,0.497495085001,0.0,0.0,0.0,0.0,0.930564701557
6856396000000,0.379550039768,0.0,0.0,0.0,0.0,1.17511093616
6856496000000,0.629550039768,0.0,0.0,0.0,0.0,1.17511081696
6856596000000,0.814726769924,0.0,0.0,0.0,0.0,1.29515385628
6856696000000,0.822444558144,0.0,0.0,0.0,0.0,0.846482872963
6856796000000,1.07244443893,0.0,0.0,0.0,0.0,0.846482813358
6856896000000,1.06194090843,0.0,0.0,0.0,0.0,0.45963793993
6856996000000,1.06194090843,0.0,0.0,0.0,0.0,-0.0033250451088
6857096000000,1.31194090843,0.0,0.0,0.0,0.0,-0.00332498550415
6857196000000,1.37923598289,0.0,0.0,0.0,0.0,-0.341664791107
6857296000000,1.62923598289,0.0,0.0,0.0,0.0,-0.341664791107
6857396000000,1.62923598289,0.0,0.0,0.0,0.0,0.121298074722
6857496000000,1.39860677719,0.0,0.0,0.0,0.0,0.108097672462
6857596000000,1.64026880264,0.0,0.0,0.0,0.0,0.123376011848
6857696000000,1.89026880264,0.0,0.0,0.0,0.0,0.123376011848
6857796000000,2.13567829132,0.0,0.0,0.0,0.0,0.131846427917
6857896000000,2.16390609741,0.0,0.0,0.0,0.0,0.542535543442
6857996000000,2.08200335503,0.0,0.0,0.0,0.0,0.231244444847
6858096000000,1.85278868675,0.0,0.0,0.0,0.0,0.269731283188
6858196000000,2.06650876999,0.0,0.0,0.0,0.0,0.2415766716
6858296000000,2.06654429436,0.0,0.0,0.0,0.0,0.704460382462
6858396000000,2.30710864067,0.0,0.0,0.0,0.0,0.687158703804
6858496000000,2.30710887909,0.0,0.0,0.0,0.0,0.224195718765
6858596000000,2.05710887909,0.0,0.0,0.0,0.0,0.224195957184
6858696000000,2.30710887909,0.0,0.0,0.0,0.0,0.224195718765
6858796000000,2.05741739273,0.0,0.0,0.0,0.0,0.22470998764
6858896000000,2.05741739273,0.0,0.0,0.0,0.0,0.687673211098
6858996000000,2.30741739273,0.0,0.0,0.0,0.0,0.687673091888
6859096000000,2.31799077988,0.0,0.0,0.0,0.0,0.244352340698
6859196000000,2.56799077988,0.0,0.0,0.0,0.0,0.244352340698
6859296000000,2.54556298256,0.0,0.0,0.0,0.0,-0.0981378555298
6859396000000,2.79556298256,0.0,0.0,0.0,0.0,-0.0981378555298
6859496000000,2.79431867599,0.0,0.0,0.0,0.0,0.263761997223
6859596000000,2.5589568615,0.0,0.0,0.0,0.0,0.239447116852
6859696000000,2.37463307381,0.0,0.0,0.0,0.0,0.358629465103
6859796000000,2.37463307381,0.0,0.0,0.0,0.0,0.821592450142
6859896000000,2.41002845764,0.0,0.0,0.0,0.0,0.466945290565
6859996000000,2.51395392418,0.0,0.0,0.0,0.0,0.48548913002
6860096000000,2.51395368576,0.0,0.0,0.0,0.0,0.948452115059
6860196000000,2.26395392418,0.0,0.0,0.0,0.0,0.94845199585
6860296000000,2.3028588295,0.0,0.0,0.0,0.0,1.33936846256
6860396000000,2.55242753029,0.0,0.0,0.0,0.0,1.33864414692
6860496000000,2.55242753029,0.0,0.0,0.0,0.0,1.80160713196
6860596000000,2.33313083649,0.0,0.0,0.0,0.0,1.74474906921
6860696000000,2.34826564789,0.0,0.0,0.0,0.0,1.30981361866
6860796000000,2.10878133774,0.0,0.0,0.0,0.0,1.32528042793
6860896000000,1.85878121853,0.0,0.0,0.0,0.0,1.32528030872
6860996000000,1.70794153214,0.0,0.0,0.0,0.0,1.14165067673
6861096000000,1.70528197289,0.0,0.0,0.0,0.0,0.691141486168
6861196000000,1.83165669441,0.0,0.0,0.0,0.0,0.523733258247
6861296000000,1.84580886364,0.0,0.0,0.0,0.0,0.17382133007
6861396000000,1.78777384758,0.0,0.0,0.0,0.0,-0.181669354439
6861396000000,1.86370921135,0.0,0.0,0.0,0.0,-0.503985285759
6861496000000,1.77128386497,0.0,0.0,0.0,0.0,-0.267440199852
6861596000000,2.01936340332,0.0,0.0,0.0,0.0,-0.266938447952
6861696000000,2.19035220146,0.0,0.0,0.0,0.0,-0.120621085167
6861796000000,2.19035220146,0.0,0.0,0.0,0.0,0.342341661453
6861896000000,2.1889462471,0.0,0.0,0.0,0.0,-0.105365991592
6861996000000,1.9389462471,0.0,0.0,0.0,0.0,-0.105366230011
6862096000000,2.12128400803,0.0,0.0,0.0,0.0,-0.230666041374
6862196000000,2.12128400803,0.0,0.0,0.0,0.0,0.232296943665
6862196000000,2.12128424644,0.0,0.0,0.0,0.0,0.695259928703
6862296000000,2.12128424644,0.0,0.0,0.0,0.0,1.15822291374
6862396000000,1.87128424644,0.0,0.0,0.0,0.0,1.15822279453
6862496000000,1.97504639626,0.0,0.0,0.0,0.0,0.887411832809
6862596000000,1.72504639626,0.0,0.0,0.0,0.0,0.8874117136
6862632000000,1.47504639626,0.0,0.0,0.0,0.0,0.887411892414
6862664000000,1.22504639626,0.0,0.0,0.0,0.0,0.887411952019
6862696000000,0.97504645586,0.0,0.0,0.0,0.0,0.887411892414
6862732000000,0.72504645586,0.0,0.0,0.0,0.0,0.887411952019
6862764000000,0.477124452591,0.0,0.0,0.0,0.0,0.883563816547
6862796000000,0.352124452591,0.0,0.0,0.0,0.0,0.652082324028
6862832000000,0.22712443769,0.0,0.0,0.0,0.0,0.420600831509
6862864000000,0.10212443769,0.0,0.0,0.0,0.0,0.189119338989
6862896000000,0.0,0.0,0.0,0.0,0.0,0.0
6866116000000,0.222956955433,0.0,0.0,0.0,0.0,0.0500797480345
6866216000000,0.222956970334,0.0,0.0,0.0,0.0,0.513042747974
6866316000000,0.472956985235,0.0,0.0,0.0,0.0,0.513042807579
6866316000000,0.286128431559,0.0,0.0,0.0,0.0,0.500524520874
6866416000000,0.0545149222016,0.0,0.0,0.0,0.0,0.531800806522
6866516000000,0.0545148998499,0.0,0.0,0.0,0.0,0.994763791561
6866516000000,0.0545149147511,0.0,0.0,0.0,0.0,1.457726717
6866616000000,-0.195135116577,0.0,0.0,0.0,0.0,1.45837497711
6866716000000,-0.208947360516,0.0,0.0,0.0,0.0,1.89575958252
6866816000000,-0.131027281284,0.0,0.0,0.0,0.0,2.21442627907
6866916000000,-0.381027281284,0.0,0.0,0.0,0.0,2.21442604065
6866916000000,-0.63102722168,0.0,0.0,0.0,0.0,2.21442604065
6867016000000,-0.653905510902,0.0,0.0,0.0,0.0,2.63502192497
6867116000000,-0.903905510902,0.0,0.0,0.0,0.0,2.63502192497
6867216000000,-1.1539055109,0.0,0.0,0.0,0.0,2.63502192497
6867316000000,-0.903905510902,0.0,0.0,0.0,0.0,2.63502192497
6867416000000,-0.877588450909,0.0,0.0,0.0,0.0,2.24831080437
6867516000000,-0.762477815151,0.0,0.0,0.0,0.0,2.49178028107
6867616000000,-1.01247787476,0.0,0.0,0.0,0.0,2.49178028107
6867616000000,-1.0622382164,0.0,0.0,0.0,0.0,2.12096595764
6867716000000,-0.927419543266,0.0,0.0,0.0,0.0,1.90766727924
6867816000000,-0.857338905334,0.0,0.0,0.0,0.0,2.14791750908
6867916000000,-0.856354832649,0.0,0.0,0.0,0.0,1.71537852287
6868016000000,-1.01797676086,0.0,0.0,0.0,0.0,1.65759408474
6868116000000,-1.10713434219,0.0,0.0,0.0,0.0,1.36180949211
6868216000000,-0.857134699821,0.0,0.0,0.0,0.0,1.36181008816
6868316000000,-0.784719347954,0.0,0.0,0.0,0.0,1.68017220497
6868416000000,-0.985974013805,0.0,0.0,0.0,0.0,1.73113560677
6868516000000,-0.826578855515,0.0,0.0,0.0,0.0,1.58509898186
6868616000000,-0.586889088154,0.0,0.0,0.0,0.0,1.56606519222
6868616000000,-0.628496944904,0.0,0.0,0.0,0.0,1.86645877361
6868716000000,-0.476097673178,0.0,0.0,0.0,0.0,1.83098268509
6868816000000,-0.372409462929,0.0,0.0,0.0,0.0,1.63651013374
6868816000000,-0.314494103193,0.0,0.0,0.0,0.0,1.2808047533
6868916000000,-0.135696232319,0.0,0.0,0.0,0.0,1.41265845299
6869016000000,0.111776143312,0.0,0.0,0.0,0.0,1.41722667217
6869116000000,0.36177611351,0.0,0.0,0.0,0.0,1.41722667217
6869216000000,0.366905540228,0.0,0.0,0.0,0.0,1.79756617546
6869316000000,0.158711403608,0.0,0.0,0.0,0.0,1.84922099113
6869416000000,0.202015668154,0.0,0.0,0.0,0.0,1.4664542675
6869416000000,0.434969544411,0.0,0.0,0.0,0.0,1.49442899227
6869516000000,0.474732220173,0.0,0.0,0.0,0.0,1.26169514656
6869616000000,0.633015871048,0.0,0.0,0.0,0.0,1.3811930418
6869616000000,0.448074698448,0.0,0.0,0.0,0.0,1.26071381569
6869716000000,0.574621677399,0.0,0.0,0.0,0.0,1.48933041096
6869816000000,0.759833693504,0.0,0.0,0.0,0.0,1.36935353279
6869816000000,0.911383330822,0.0,0.0,0.0,0.0,1.24850702286
6869916000000,1.16138339043,0.0,0.0,0.0,0.0,1.24850690365
6870016000000,1.16138339043,0.0,0.0,0.0,0.0,1.71146988869
6870116000000,1.41017413139,0.0,0.0,0.0,0.0,1.71293354034
6870216000000,1.4863601923,0.0,0.0,0.0,0.0,2.0348045826
6870316000000,1.60772383213,0.0,0.0,0.0,0.0,2.15374207497
6870416000000,1.65200424194,0.0,0.0,0.0,0.0,1.81045794487
