%time,field.steer,field.throttle,field.brake,field.handbrake,field.clutch,field.manual_gear,field.automatic_gear
170196000000,-0.17194686830043793,0.0,0.31533557176589966,0.0,0.0,0,4
170320000000,-0.25603237748146057,0.0,0.43331560492515564,0.0,0.0,0,4
170408000000,-0.2730005979537964,0.0,0.44230717420578003,0.0,0.0,0,4
170500000000,-0.26642608642578125,0.0,0.3958125412464142,0.0,0.0,0,4
170600000000,-0.2951842248439789,0.0,0.35198065638542175,0.0,0.0,0,4
170724000000,-0.29573893547058105,0.0,0.3770764172077179,0.0,0.0,0,4
170852000000,-0.29308512806892395,0.0,0.37932059168815613,0.0,0.0,0,4
170908000000,-0.27742257714271545,0.0,0.3815453052520752,0.0,0.0,0,4
171032000000,-0.23760145902633667,0.0,0.3911454677581787,0.0,0.0,0,4
171124000000,-0.21136103570461273,0.0,0.35372573137283325,0.0,0.0,0,4
171256000000,-0.21023020148277283,0.0,0.26584839820861816,0.0,0.0,0,4
171324000000,-0.23157083988189697,0.0,0.16307653486728668,0.0,0.0,0,4
171440000000,-0.2174961268901825,0.0,0.11810190230607986,0.0,0.0,0,4
171532000000,-0.21361547708511353,0.0,0.08884458988904953,0.0,0.0,0,4
171632000000,-0.1824609637260437,0.0,0.09671502560377121,0.0,0.0,0,4
171756000000,-0.1557934433221817,0.0,0.09986577928066254,0.0,0.0,0,4
171848000000,-0.12163148075342178,0.0,0.14345495402812958,0.0,0.0,0,4
171936000000,-0.09549831598997116,0.0,0.14645983278751373,0.0,0.0,0,4
172028000000,-0.0757373496890068,0.0,0.1689145714044571,0.0,0.0,0,4
172128000000,-0.05861062556505203,0.0,0.1752168834209442,0.0,0.0,0,4
172252000000,-0.039458852261304855,0.0,0.15833325684070587,0.0,0.0,0,4
172376000000,-0.030957479029893875,0.0,0.17820796370506287,0.0,0.0,0,4
172404000000,-0.0,0.0,0.5,0.0,0.0,0,4
172456000000,-0.0,0.0,0.5,0.0,0.0,0,4
172500000000,-0.0,0.0,0.5,0.0,0.0,0,4
172528000000,-0.0,0.0,0.5,0.0,0.0,0,4
172556000000,-0.0,0.0,0.5,0.0,0.0,0,4
172608000000,-0.0,0.0,0.5,0.0,0.0,0,4
172624000000,-0.0,0.0,0.5,0.0,0.0,0,4
172648000000,-0.0,0.0,0.5,0.0,0.0,0,4
172680000000,-0.0,0.0,0.5,0.0,0.0,0,4
172716000000,-0.0,0.0,0.5,0.0,0.0,0,4
172748000000,-0.0,0.0,0.5,0.0,0.0,0,4
172772000000,-0.0,0.0,0.5,0.0,0.0,0,4
172804000000,-0.0,0.0,0.5,0.0,0.0,0,4
172872000000,-0.0,0.0,0.5,0.0,0.0,0,4
172896000000,-0.0,0.0,0.5,0.0,0.0,0,4
172928000000,-0.0,0.0,0.5,0.0,0.0,0,4
172968000000,-0.0,0.0,0.5,0.0,0.0,0,4
172996000000,-0.0,0.0,0.5,0.0,0.0,0,4
174952000000,0.13223177194595337,0.23103322088718414,0.0,0.0,0.0,0,4
175080000000,0.2650741636753082,0.44681766629219055,0.0,0.0,0.0,0,4
175172000000,0.13310858607292175,0.7134569883346558,0.0,0.0,0.0,0,4
175268000000,0.18907076120376587,0.9302127361297607,0.0,0.0,0.0,0,4
175360000000,0.2507312297821045,0.9007317423820496,0.0,0.0,0.0,0,4
175460000000,0.3068162500858307,0.8799267411231995,0.0,0.0,0.0,0,4
175588000000,0.35477861762046814,0.9448551535606384,0.0,0.0,0.0,0,4
175716000000,0.3945228159427643,0.9437302350997925,0.0,0.0,0.0,0,4
175776000000,0.41044673323631287,0.9278562664985657,0.0,0.0,0.0,0,4
175880000000,0.45172199606895447,0.9376178979873657,0.0,0.0,0.0,0,4
176000000000,0.45951125025749207,0.9292736053466797,0.0,0.0,0.0,0,4
176124000000,0.4869695007801056,0.902495265007019,0.0,0.0,0.0,0,4
176252000000,0.4677865207195282,0.8938850164413452,0.0,0.0,0.0,0,4
176312000000,0.3399040997028351,0.9891057014465332,0.0,0.0,0.0,0,4
176404000000,0.267250120639801,0.7945109009742737,0.0,0.0,0.0,0,4
176504000000,0.32109394669532776,0.9240182042121887,0.0,0.0,0.0,0,4
176632000000,0.3704206049442291,0.8854634165763855,0.0,0.0,0.0,0,4
176660000000,0.364657461643219,0.8730575442314148,0.0,0.0,0.0,0,4
176760000000,0.33335983753204346,0.8451657295227051,0.0,0.0,0.0,0,4
176884000000,0.29907432198524475,0.8219138979911804,0.0,0.0,0.0,0,4
176908000000,0.25015121698379517,0.8626723289489746,0.0,0.0,0.0,0,4
177040000000,0.2250787317752838,0.8763462901115417,0.0,0.0,0.0,0,4
177096000000,0.17387349903583527,0.861862063407898,0.0,0.0,0.0,0,4
177144000000,0.1499907523393631,0.8281885385513306,0.0,0.0,0.0,0,4
177220000000,0.07858743518590927,0.7581959962844849,0.0,0.0,0.0,0,4
177312000000,-0.007983669638633728,0.8058992624282837,0.0,0.0,0.0,0,4
177412000000,-0.030249059200286865,0.7265141010284424,0.0,0.0,0.0,0,4
177536000000,-0.02571357972919941,0.6531550288200378,0.0,0.0,0.0,0,4
177628000000,-0.05803893133997917,0.6303008198738098,0.0,0.0,0.0,0,4
177720000000,-0.09941553324460983,0.5364452600479126,0.0,0.0,0.0,0,4
177844000000,-0.16321028769016266,0.5264920592308044,0.0,0.0,0.0,0,4
177876000000,-0.17261873185634613,0.4889976382255554,0.0,0.0,0.0,0,4
177968000000,-0.14986227452754974,0.5324732065200806,0.0,0.0,0.0,0,4
178060000000,-0.15587356686592102,0.5140735507011414,0.0,0.0,0.0,0,4
178160000000,-0.19819289445877075,0.5496108531951904,0.0,0.0,0.0,0,4
178320000000,-0.1479634791612625,0.45572033524513245,0.0,0.0,0.0,0,4
178344000000,-0.15336661040782928,0.3349904716014862,0.0,0.0,0.0,0,4
178444000000,-0.14447401463985443,0.21346431970596313,0.0,0.0,0.0,0,4
178568000000,-0.10960759222507477,0.057540666311979294,0.0,0.0,0.0,0,4
178676000000,-0.09194613993167877,0.0,0.1218777596950531,0.0,0.0,0,4
178748000000,-0.058569930493831635,0.0,0.273501455783844,0.0,0.0,0,4
178840000000,-0.05066482350230217,0.0,0.3413354456424713,0.0,0.0,0,4
178940000000,-0.03675617277622223,0.0,0.36825159192085266,0.0,0.0,0,4
179064000000,-0.014154452830553055,0.0,0.43637219071388245,0.0,0.0,0,4
179184000000,0.003874776652082801,0.0,0.4448912739753723,0.0,0.0,0,4
179244000000,0.018095841631293297,0.0,0.45186877250671387,0.0,0.0,0,4
179368000000,0.021625736728310585,0.0,0.37184345722198486,0.0,0.0,0,4
179460000000,0.03664251044392586,0.0,0.2886931002140045,0.0,0.0,0,4
179560000000,0.03151455149054527,0.0,0.2648777663707733,0.0,0.0,0,4
179652000000,0.032420746982097626,0.0,0.21447789669036865,0.0,0.0,0,4
179688000000,0.029883574694395065,0.0,0.20213043689727783,0.0,0.0,0,4
179776000000,0.03909352421760559,0.0,0.20604999363422394,0.0,0.0,0,4
179872000000,0.050985291600227356,0.0,0.1709488183259964,0.0,0.0,0,4
180004000000,0.059449099004268646,0.0,0.2034837007522583,0.0,0.0,0,4
180060000000,0.0681225061416626,0.0,0.21573233604431152,0.0,0.0,0,4
180152000000,0.05965881049633026,0.0,0.25916537642478943,0.0,0.0,0,4
180252000000,0.06597034633159637,0.0,0.3078935444355011,0.0,0.0,0,4
180376000000,0.05519024655222893,0.0,0.3489144742488861,0.0,0.0,0,4
180500000000,0.05804581195116043,0.0,0.4205107092857361,0.0,0.0,0,4
180528000000,0.05257507786154747,0.0,0.4269242584705353,0.0,0.0,0,4
180632000000,0.05251592770218849,0.0,0.40451332926750183,0.0,0.0,0,4
180720000000,-0.0,0.0,0.5,0.0,0.0,0,4
180776000000,-0.0,0.0,0.5,0.0,0.0,0,4
180808000000,-0.0,0.0,0.5,0.0,0.0,0,4
180832000000,-0.0,0.0,0.5,0.0,0.0,0,4
180864000000,-0.0,0.0,0.5,0.0,0.0,0,4
180928000000,-0.0,0.0,0.5,0.0,0.0,0,4
180956000000,-0.0,0.0,0.5,0.0,0.0,0,4
180988000000,-0.0,0.0,0.5,0.0,0.0,0,4
181056000000,-0.0,0.0,0.5,0.0,0.0,0,4
181084000000,-0.0,0.0,0.5,0.0,0.0,0,4
181116000000,-0.0,0.0,0.5,0.0,0.0,0,4
181180000000,-0.0,0.0,0.5,0.0,0.0,0,4
181212000000,-0.0,0.0,0.5,0.0,0.0,0,4
181276000000,-0.0,0.0,0.5,0.0,0.0,0,4
181332000000,-0.0,0.0,0.5,0.0,0.0,0,4
181368000000,-0.0,0.0,0.5,0.0,0.0,0,4
181432000000,-0.0,0.0,0.5,0.0,0.0,0,4
181460000000,-0.0,0.0,0.5,0.0,0.0,0,4
181492000000,-0.0,0.0,0.5,0.0,0.0,0,4
181528000000,-0.0,0.0,0.5,0.0,0.0,0,4
181560000000,-0.0,0.0,0.5,0.0,0.0,0,4
181584000000,-0.0,0.0,0.5,0.0,0.0,0,2
182684000000,-0.13154521584510803,0.20830917358398438,0.0,0.0,0.0,0,2
182776000000,-0.16343465447425842,0.36441946029663086,0.0,0.0,0.0,0,2
182876000000,-0.1527150422334671,0.5246632099151611,0.0,0.0,0.0,0,2
183004000000,-0.17955473065376282,0.7688869833946228,0.0,0.0,0.0,0,2
183096000000,-0.1408064216375351,0.8879126906394958,0.0,0.0,0.0,0,2
183188000000,-0.17452770471572876,0.9182791709899902,0.0,0.0,0.0,0,2
183280000000,-0.19023160636425018,0.8795292973518372,0.0,0.0,0.0,0,2
183380000000,-0.14952115714550018,0.9404191970825195,0.0,0.0,0.0,0,2
183504000000,-0.18153701722621918,0.9336847066879272,0.0,0.0,0.0,0,2
183596000000,-0.1706543117761612,0.9234871864318848,0.0,0.0,0.0,0,2
183688000000,-0.22406241297721863,0.9451870322227478,0.0,0.0,0.0,0,2
183780000000,-0.2079586237668991,0.9294173717498779,0.0,0.0,0.0,0,2
183880000000,-0.20573453605175018,0.933160662651062,0.0,0.0,0.0,0,2
184032000000,-0.1878424435853958,0.925352156162262,0.0,0.0,0.0,0,2
184096000000,-0.2156704217195511,0.9203001856803894,0.0,0.0,0.0,0,2
184188000000,-0.23223334550857544,0.9359403252601624,0.0,0.0,0.0,0,2
184288000000,-0.20554284751415253,0.8834590315818787,0.0,0.0,0.0,0,2
184416000000,-0.22054611146450043,0.9565683603286743,0.0,0.0,0.0,0,2
184540000000,-0.24701733887195587,0.931529700756073,0.0,0.0,0.0,0,2
184664000000,-0.27571314573287964,0.9339026808738708,0.0,0.0,0.0,0,2
184688000000,-0.26428234577178955,0.9302220940589905,0.0,0.0,0.0,0,2
184788000000,-0.2745167016983032,0.9272539019584656,0.0,0.0,0.0,0,2
184916000000,-0.27599358558654785,0.9059011936187744,0.0,0.0,0.0,0,2
184940000000,-0.28812268376350403,0.9181483387947083,0.0,0.0,0.0,0,2
185040000000,-0.27025729417800903,0.9333014488220215,0.0,0.0,0.0,0,2
185168000000,-0.2659280002117157,0.8873956799507141,0.0,0.0,0.0,0,2
185224000000,-0.25365740060806274,0.9220545291900635,0.0,0.0,0.0,0,2
185352000000,-0.2572273910045624,0.9287118911743164,0.0,0.0,0.0,0,2
185476000000,-0.26481401920318604,0.9210007786750793,0.0,0.0,0.0,0,2
185508000000,-0.27118808031082153,0.9126586318016052,0.0,0.0,0.0,0,2
185600000000,-0.26530835032463074,0.8947550654411316,0.0,0.0,0.0,0,2
185692000000,-0.2551439702510834,0.9014769196510315,0.0,0.0,0.0,0,2
185824000000,-0.27298271656036377,0.9254606366157532,0.0,0.0,0.0,0,2
185884000000,-0.2503020763397217,0.911950409412384,0.0,0.0,0.0,0,2
186008000000,-0.24375265836715698,0.9441187977790833,0.0,0.0,0.0,0,2
186100000000,-0.2205360233783722,0.9112060070037842,0.0,0.0,0.0,0,2
186200000000,-0.19463254511356354,0.9379125237464905,0.0,0.0,0.0,0,2
186328000000,-0.18341094255447388,0.897885799407959,0.0,0.0,0.0,0,2
186420000000,-0.18652182817459106,0.9254552125930786,0.0,0.0,0.0,0,2
186516000000,-0.19834178686141968,0.9022010564804077,0.0,0.0,0.0,0,2
186612000000,-0.21294674277305603,0.8934264779090881,0.0,0.0,0.0,0,2
186736000000,-0.19977007806301117,0.9436076879501343,0.0,0.0,0.0,0,2
186832000000,-0.19160081446170807,0.9315248727798462,0.0,0.0,0.0,0,2
186920000000,-0.19605112075805664,0.9147047996520996,0.0,0.0,0.0,0,2
187012000000,-0.2145153433084488,0.9141256809234619,0.0,0.0,0.0,0,2
187112000000,-0.20743849873542786,0.9180570244789124,0.0,0.0,0.0,0,2
187236000000,-0.18494190275669098,0.9057566523551941,0.0,0.0,0.0,0,2
187328000000,-0.13457895815372467,0.9163064956665039,0.0,0.0,0.0,0,2
187424000000,-0.11805550754070282,0.908591628074646,0.0,0.0,0.0,0,2
187520000000,-0.10465869307518005,0.9271900057792664,0.0,0.0,0.0,0,2
187648000000,-0.09156202524900436,0.9169593453407288,0.0,0.0,0.0,0,2
187772000000,-0.07452981919050217,0.892240047454834,0.0,0.0,0.0,0,2
187832000000,-0.06284110248088837,0.9103447198867798,0.0,0.0,0.0,0,2
187932000000,-0.015625063329935074,0.9102051258087158,0.0,0.0,0.0,0,2
188060000000,-0.0002548014745116234,0.8966274261474609,0.0,0.0,0.0,0,2
188160000000,0.03016711212694645,0.8927088379859924,0.0,0.0,0.0,0,2
188240000000,0.01804020255804062,0.8881516456604004,0.0,0.0,0.0,0,2
188332000000,0.02106662094593048,0.8975405097007751,0.0,0.0,0.0,0,2
188432000000,0.030591608956456184,0.8802353143692017,0.0,0.0,0.0,0,2
188556000000,0.034876901656389236,0.8970621824264526,0.0,0.0,0.0,0,2
188680000000,0.05573682114481926,0.887539803981781,0.0,0.0,0.0,0,2
188740000000,0.060541026294231415,0.8887427449226379,0.0,0.0,0.0,0,2
188832000000,0.05519464984536171,0.890521764755249,0.0,0.0,0.0,0,2
188932000000,0.07378958910703659,0.905677855014801,0.0,0.0,0.0,0,2
189060000000,0.06260018050670624,0.8838274478912354,0.0,0.0,0.0,0,2
189184000000,0.06012793630361557,0.8468897938728333,0.0,0.0,0.0,0,2
189208000000,0.08870584517717361,0.8934305906295776,0.0,0.0,0.0,0,2
189308000000,0.1215362623333931,0.8723307251930237,0.0,0.0,0.0,0,2
189432000000,0.09797962754964828,0.8565321564674377,0.0,0.0,0.0,0,2
189492000000,-0.008638426661491394,0.9308905601501465,0.0,0.0,0.0,0,2
189616000000,-0.12739133834838867,0.9376101493835449,0.0,0.0,0.0,0,2
189712000000,-0.25762447714805603,0.8861411213874817,0.0,0.0,0.0,0,2
189836000000,-0.3862708508968353,0.6998470425605774,0.0,0.0,0.0,0,2
189936000000,-0.3566027581691742,0.8688058257102966,0.0,0.0,0.0,0,2
190024000000,-0.4023619592189789,0.9885935187339783,0.0,0.0,0.0,0,2
190116000000,-0.35954222083091736,0.969102680683136,0.0,0.0,0.0,0,2
190208000000,-0.30615469813346863,0.9967417120933533,0.0,0.0,0.0,0,2
190340000000,-0.23272542655467987,0.9846215844154358,0.0,0.0,0.0,0,2
190468000000,-0.10528293997049332,0.9998648762702942,0.0,0.0,0.0,0,2
190492000000,-0.10277443379163742,0.9869911670684814,0.0,0.0,0.0,0,2
190592000000,0.03055732697248459,0.9762625694274902,0.0,0.0,0.0,0,2
190716000000,0.16221031546592712,0.9932621717453003,0.0,0.0,0.0,0,2
190808000000,0.17200638353824615,0.9835098385810852,0.0,0.0,0.0,0,2
190896000000,0.30533891916275024,0.9999231696128845,0.0,0.0,0.0,0,2
190988000000,0.39702120423316956,0.9999851584434509,0.0,0.0,0.0,0,2
191088000000,0.530029833316803,0.7723795175552368,0.0,0.0,0.0,0,2
191216000000,0.6631094813346863,0.9475072622299194,0.0,0.0,0.0,0,2
191304000000,0.768496036529541,0.9685530066490173,0.0,0.0,0.0,0,2
191396000000,0.8455478549003601,0.8818827271461487,0.0,0.0,0.0,0,2
191488000000,0.8274771571159363,0.615859866142273,0.0,0.0,0.0,0,2
191620000000,0.9603623747825623,0.4237477481365204,0.0,0.0,0.0,0,2
191712000000,0.9511417746543884,0.6513193249702454,0.0,0.0,0.0,0,2
191836000000,0.9757587909698486,0.5397555232048035,0.0,0.0,0.0,0,2
191904000000,0.9999759793281555,0.2795444428920746,0.0,0.0,0.0,0,2
192028000000,0.9763153195381165,0.19207552075386047,0.0,0.0,0.0,0,2
192120000000,0.9994579553604126,0.23858237266540527,0.0,0.0,0.0,0,2
192208000000,0.997888445854187,0.3342948257923126,0.0,0.0,0.0,0,2
192300000000,0.9967314600944519,0.4596591293811798,0.0,0.0,0.0,0,2
192432000000,0.9845831394195557,0.2561076879501343,0.0,0.0,0.0,0,2
192528000000,0.9889984130859375,0.07582748681306839,0.0,0.0,0.0,0,2
192616000000,0.999853789806366,0.3386642038822174,0.0,0.0,0.0,0,2
192744000000,0.9786956310272217,0.4699031412601471,0.0,0.0,0.0,0,2
192836000000,0.9968971610069275,0.4622177481651306,0.0,0.0,0.0,0,2
192964000000,0.9903073310852051,0.27976760268211365,0.0,0.0,0.0,0,2
192996000000,0.9925349950790405,0.20945844054222107,0.0,0.0,0.0,0,2
193088000000,0.9929466247558594,0.0901210680603981,0.0,0.0,0.0,0,2
193188000000,0.9659902453422546,0.24908718466758728,0.0,0.0,0.0,0,2
193216000000,0.9936487674713135,0.09202036261558533,0.0,0.0,0.0,0,2
193312000000,0.978690505027771,0.12246432155370712,0.0,0.0,0.0,0,2
193436000000,0.9136818647384644,0.23754771053791046,0.0,0.0,0.0,0,2
193492000000,0.9975952506065369,0.24848657846450806,0.0,0.0,0.0,0,2
193620000000,0.9568043351173401,0.36627545952796936,0.0,0.0,0.0,0,2
193720000000,0.8939509987831116,0.4413365423679352,0.0,0.0,0.0,0,2
193840000000,0.8851290941238403,0.501429557800293,0.0,0.0,0.0,0,2
193900000000,0.8592963218688965,0.5168559551239014,0.0,0.0,0.0,0,2
193996000000,0.7923913598060608,0.5014567971229553,0.0,0.0,0.0,0,2
194116000000,0.7269092202186584,0.6493068933486938,0.0,0.0,0.0,0,2
194216000000,0.7274577021598816,0.7449164390563965,0.0,0.0,0.0,0,2
194344000000,0.6404725313186646,0.816901683807373,0.0,0.0,0.0,0,2
194412000000,0.5560036897659302,0.7274536490440369,0.0,0.0,0.0,0,2
194524000000,0.4331315755844116,0.7865484952926636,0.0,0.0,0.0,0,2
194616000000,0.3287366032600403,0.6448277235031128,0.0,0.0,0.0,0,2
194716000000,0.22388388216495514,0.48602086305618286,0.0,0.0,0.0,0,2
194840000000,0.14493560791015625,0.44802695512771606,0.0,0.0,0.0,0,2
194964000000,0.045347828418016434,0.41079288721084595,0.0,0.0,0.0,0,2
194992000000,0.009265907108783722,0.3803075850009918,0.0,0.0,0.0,0,2
195088000000,-0.0717252641916275,0.2525307536125183,0.0,0.0,0.0,0,2
195212000000,-0.16093809902668,0.21448150277137756,0.0,0.0,0.0,0,2
195304000000,-0.26156267523765564,0.14920823276042938,0.0,0.0,0.0,0,2
195396000000,-0.36074599623680115,0.0,0.023433271795511246,0.0,0.0,0,2
195488000000,-0.44167909026145935,0.0,0.17604222893714905,0.0,0.0,0,2
195588000000,-0.5302057266235352,0.0,0.22990643978118896,0.0,0.0,0,2
195712000000,-0.6286813020706177,0.0,0.3052109479904175,0.0,0.0,0,2
195840000000,-0.7056683301925659,0.0,0.27688077092170715,0.0,0.0,0,2
195932000000,-0.7754600048065186,0.0,0.28429076075553894,0.0,0.0,0,2
195988000000,-0.839609682559967,0.0,0.3954486846923828,0.0,0.0,0,2
196116000000,-0.919399619102478,0.0,0.4283543527126312,0.0,0.0,0,2
196216000000,-0.9751262664794922,0.0,0.551069974899292,0.0,0.0,0,2
196340000000,-0.9417455792427063,0.0,0.5316212773323059,0.0,0.0,0,2
196412000000,-0.9047965407371521,0.0,0.453446626663208,0.0,0.0,0,2
196532000000,-0.8234800100326538,0.0,0.18952596187591553,0.0,0.0,0,2
196616000000,-0.8331215977668762,0.0,0.38336724042892456,0.0,0.0,0,2
196728000000,-0.7578343152999878,0.0,0.20395007729530334,0.0,0.0,0,2
196812000000,-0.705072283744812,0.0,0.18362894654273987,0.0,0.0,0,2
196936000000,-0.6333634853363037,0.0,0.23358675837516785,0.0,0.0,0,2
197040000000,-0.6256131529808044,0.0,0.2604093849658966,0.0,0.0,0,2
197128000000,-0.5991812348365784,0.3080008625984192,0.0,0.0,0.0,0,4
197252000000,-0.5777294635772705,0.4205540716648102,0.0,0.0,0.0,0,4
197376000000,-0.544418454170227,0.43492332100868225,0.0,0.0,0.0,0,4
197384000000,-0.4975258409976959,0.5304992198944092,0.0,0.0,0.0,0,4
197528000000,-0.43242356181144714,0.6469265222549438,0.0,0.0,0.0,0,4
197628000000,-0.3752782344818115,0.7235117554664612,0.0,0.0,0.0,0,4
197688000000,-0.3158503770828247,0.8411458134651184,0.0,0.0,0.0,0,4
197812000000,-0.251039981842041,0.8523502349853516,0.0,0.0,0.0,0,4
197904000000,-0.22274543344974518,0.9212942719459534,0.0,0.0,0.0,0,4
198008000000,-0.16734899580478668,0.9426095485687256,0.0,0.0,0.0,0,4
198108000000,-0.11145051568746567,0.8996392488479614,0.0,0.0,0.0,0,4
198204000000,-0.0403408482670784,0.8611646294593811,0.0,0.0,0.0,0,4
198328000000,0.007323965430259705,0.8814926147460938,0.0,0.0,0.0,0,4
198444000000,-0.008258983492851257,0.7472313046455383,0.0,0.0,0.0,0,4
198504000000,0.061619583517313004,0.8273099064826965,0.0,0.0,0.0,0,4
198600000000,0.14146389067173004,0.8867427706718445,0.0,0.0,0.0,0,4
198700000000,0.21571648120880127,0.856013834476471,0.0,0.0,0.0,0,4
198824000000,0.2557208836078644,0.8869641423225403,0.0,0.0,0.0,0,4
198952000000,0.2253498136997223,0.8431077003479004,0.0,0.0,0.0,0,4
199016000000,0.17825543880462646,0.8492255806922913,0.0,0.0,0.0,0,4
199136000000,0.15924189984798431,0.7895369529724121,0.0,0.0,0.0,0,4
199236000000,0.11493229120969772,0.7307249307632446,0.0,0.0,0.0,0,4
199300000000,0.1301717460155487,0.6760894060134888,0.0,0.0,0.0,0,4
199428000000,0.13746732473373413,0.6016523838043213,0.0,0.0,0.0,0,4
199516000000,0.1741015613079071,0.5822920799255371,0.0,0.0,0.0,0,4
199612000000,0.16504323482513428,0.6114400029182434,0.0,0.0,0.0,0,4
199740000000,0.14405348896980286,0.4599993824958801,0.0,0.0,0.0,0,4
199864000000,0.07502147555351257,0.3181837499141693,0.0,0.0,0.0,0,4
199864000000,0.09674546122550964,0.32965606451034546,0.0,0.0,0.0,0,4
199984000000,0.03244791552424431,0.21316038072109222,0.0,0.0,0.0,0,4
200108000000,0.03947465866804123,0.14535650610923767,0.0,0.0,0.0,0,4
200136000000,0.022897347807884216,0.10973945260047913,0.0,0.0,0.0,0,4
200260000000,0.001736610196530819,0.06377972662448883,0.0,0.0,0.0,0,4
200324000000,-0.030380960553884506,0.0,0.029253114014863968,0.0,0.0,0,4
200416000000,-0.026514174416661263,0.0,0.11364126950502396,0.0,0.0,0,4
200516000000,-0.0326622799038887,0.0,0.1571301817893982,0.0,0.0,0,4
200640000000,-0.026985064148902893,0.0,0.23722760379314423,0.0,0.0,0,4
200764000000,-0.04757384583353996,0.0,0.23837874829769135,0.0,0.0,0,4
200832000000,-0.044499337673187256,0.0,0.20527023077011108,0.0,0.0,0,4
200948000000,-0.03108792193233967,0.0,0.19071534276008606,0.0,0.0,0,4
201076000000,-0.024248024448752403,0.0,0.17168235778808594,0.0,0.0,0,4
201108000000,-0.03249866142868996,0.0,0.18429207801818848,0.0,0.0,0,4
201192000000,-0.031981416046619415,0.0,0.16896910965442657,0.0,0.0,0,4
201288000000,-0.028638014569878578,0.0,0.19264401495456696,0.0,0.0,0,4
201408000000,-0.027037257328629494,0.0,0.2005758136510849,0.0,0.0,0,4
201508000000,-0.028224479407072067,0.0,0.22874382138252258,0.0,0.0,0,4
201636000000,-0.03561374545097351,0.0,0.24538028240203857,0.0,0.0,0,4
201692000000,-0.03794238343834877,0.0,0.29665815830230713,0.0,0.0,0,4
201792000000,-0.044551875442266464,0.0,0.3137591779232025,0.0,0.0,0,4
201916000000,-0.049410153180360794,0.0,0.3359491527080536,0.0,0.0,0,4
202040000000,-0.046372056007385254,0.0,0.31024861335754395,0.0,0.0,0,4
202112000000,-0.051664549857378006,0.0,0.32632580399513245,0.0,0.0,0,4
202164000000,-0.0,0.0,0.5,0.0,0.0,0,4
202192000000,-0.0,0.0,0.5,0.0,0.0,0,4
202216000000,-0.0,0.0,0.5,0.0,0.0,0,4
202280000000,-0.0,0.0,0.5,0.0,0.0,0,4
202304000000,-0.0,0.0,0.5,0.0,0.0,0,4
202372000000,-0.0,0.0,0.5,0.0,0.0,0,4
202404000000,-0.0,0.0,0.5,0.0,0.0,0,4
202428000000,-0.0,0.0,0.5,0.0,0.0,0,4
202460000000,-0.0,0.0,0.5,0.0,0.0,0,4
202496000000,-0.0,0.0,0.5,0.0,0.0,0,4
202536000000,-0.0,0.0,0.5,0.0,0.0,0,4
202560000000,-0.0,0.0,0.5,0.0,0.0,0,4
202588000000,-0.0,0.0,0.5,0.0,0.0,0,4
202652000000,-0.0,0.0,0.5,0.0,0.0,0,4
202720000000,-0.0,0.0,0.5,0.0,0.0,0,4
202748000000,-0.0,0.0,0.5,0.0,0.0,0,4
202812000000,-0.0,0.0,0.5,0.0,0.0,0,4
202844000000,-0.0,0.0,0.5,0.0,0.0,0,4
204504000000,-0.03921322524547577,0.23072178661823273,0.0,0.0,0.0,0,4
204628000000,0.09235018491744995,0.4971632659435272,0.0,0.0,0.0,0,4
204728000000,-0.007970012724399567,0.7637980580329895,0.0,0.0,0.0,0,4
204820000000,-0.13904711604118347,0.9793238043785095,0.0,0.0,0.0,0,4
204908000000,-0.27008870244026184,0.9992969632148743,0.0,0.0,0.0,0,4
205024000000,-0.391202837228775,0.9940744638442993,0.0,0.0,0.0,0,4
205160000000,-0.4500456750392914,0.9272570610046387,0.0,0.0,0.0,0,4
205192000000,-0.47708430886268616,0.9793257117271423,0.0,0.0,0.0,0,4
205284000000,-0.5012416839599609,0.9751587510108948,0.0,0.0,0.0,0,4
205388000000,-0.5334465503692627,0.9444676041603088,0.0,0.0,0.0,0,4
205476000000,-0.47056248784065247,0.9865578413009644,0.0,0.0,0.0,0,4
205568000000,-0.5003822445869446,0.9825394749641418,0.0,0.0,0.0,0,4
205676000000,-0.5710033178329468,0.9727334976196289,0.0,0.0,0.0,0,4
205792000000,-0.5905550718307495,0.9595673084259033,0.0,0.0,0.0,0,4
205916000000,-0.6304847002029419,0.9595186114311218,0.0,0.0,0.0,0,4
205976000000,-0.5903372764587402,0.9626203775405884,0.0,0.0,0.0,0,4
206068000000,-0.6225528120994568,0.9420725703239441,0.0,0.0,0.0,0,4
206192000000,-0.6402990818023682,0.9049551486968994,0.0,0.0,0.0,0,4
206324000000,-0.6417175531387329,0.8875875473022461,0.0,0.0,0.0,0,4
206380000000,-0.5897475481033325,0.8775765895843506,0.0,0.0,0.0,0,4
206508000000,-0.4742285907268524,0.9140047430992126,0.0,0.0,0.0,0,4
206608000000,-0.3671083152294159,0.9606992602348328,0.0,0.0,0.0,0,4
206732000000,-0.2371438592672348,0.9755853414535522,0.0,0.0,0.0,0,4
206792000000,-0.12321662157773972,0.8861641883850098,0.0,0.0,0.0,0,4
206920000000,-0.1284285932779312,0.9422944188117981,0.0,0.0,0.0,0,4
206988000000,-0.11211339384317398,0.9387982487678528,0.0,0.0,0.0,0,4
207112000000,-0.12416892498731613,0.9550480842590332,0.0,0.0,0.0,0,4
207240000000,-0.2253909558057785,0.9627028107643127,0.0,0.0,0.0,0,4
