%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
541900000000,1.97595739365,0.0,0.0,0.0,0.0,-0.0445232391357
542000000000,1.99450027943,0.0,0.0,0.0,0.0,0.0100229978561
542100000000,1.8749563694,0.0,0.0,0.0,0.0,-0.231562256813
542200000000,1.99993467331,0.0,0.0,0.0,0.0,-8.85725021362e-05
542300000000,1.74994087219,0.0,0.0,0.0,0.0,-8.13007354736e-05
542400000000,1.96144723892,0.0,0.0,0.0,0.0,0.0712032318115
542500000000,1.71860492229,0.0,0.0,0.0,0.0,0.0579606294632
542600000000,1.4693107605,0.0,0.0,0.0,0.0,0.0577903985977
542700000000,1.4991300106,0.0,0.0,0.0,0.0,-0.100577831268
542800000000,1.56392776966,0.0,0.0,0.0,0.0,0.16822040081
542900000000,1.55391061306,0.0,0.0,0.0,0.0,0.239476680756
543000000000,1.74280524254,0.0,0.0,0.0,0.0,0.30350124836
543100000000,1.90404069424,0.0,0.0,0.0,0.0,0.17770254612
543200000000,1.81586503983,0.0,0.0,0.0,0.0,0.272323012352
543300000000,1.81586503983,0.0,0.0,0.0,0.0,-0.190639853477
543400000000,1.80511379242,0.0,0.0,0.0,0.0,0.252408385277
543500000000,1.80053472519,0.0,0.0,0.0,0.0,-0.202074885368
543600000000,1.9699010849,0.0,0.0,0.0,0.0,-0.0534645318985
543700000000,1.84551465511,0.0,0.0,0.0,0.0,-0.286081790924
543800000000,1.68162512779,0.0,0.0,0.0,0.0,-0.128647685051
543900000000,1.85145354271,0.0,0.0,0.0,0.0,-0.153068423271
544000000000,1.84205269814,0.0,0.0,0.0,0.0,0.292467951775
544100000000,1.59205269814,0.0,0.0,0.0,0.0,0.292467951775
544136000000,1.34205269814,0.0,0.0,0.0,0.0,0.292467951775
544168000000,1.09205281734,0.0,0.0,0.0,0.0,0.292468011379
544200000000,0.842052817345,0.0,0.0,0.0,0.0,0.292468070984
544236000000,0.59205275774,0.0,0.0,0.0,0.0,0.292468011379
544268000000,0.34205275774,0.0,0.0,0.0,0.0,0.292468011379
544300000000,0.124992735684,0.0,0.0,0.0,0.0,0.231468036771
544336000000,0.0,0.0,0.0,0.0,0.0,0.0
545568000000,7.45058059692e-09,0.0,0.0,0.0,0.0,-0.462962985039
545668000000,4.47034835815e-08,0.0,0.0,0.0,0.0,-0.925925970078
545768000000,2.98023223877e-08,0.0,0.0,0.0,0.0,-1.38888907433
545868000000,5.96046447754e-08,0.0,0.0,0.0,0.0,-1.85185194016
545968000000,-0.249999970198,0.0,0.0,0.0,0.0,-1.85185205936
546068000000,-0.499999970198,0.0,0.0,0.0,0.0,-1.85185194016
546168000000,-0.5,0.0,0.0,0.0,0.0,-1.38888919353
546168000000,-0.509637117386,0.0,0.0,0.0,0.0,-1.83397698402
546268000000,-0.509637057781,0.0,0.0,0.0,0.0,-1.37101447582
546368000000,-0.280427992344,0.0,0.0,0.0,0.0,-1.37202787399
546368000000,-0.0344877541065,0.0,0.0,0.0,0.0,-1.36726295948
546468000000,0.214187681675,0.0,0.0,0.0,0.0,-1.36528682709
546568000000,0.127255380154,0.0,0.0,0.0,0.0,-1.56642580032
546668000000,0.127255395055,0.0,0.0,0.0,0.0,-1.10346269608
546768000000,0.128190606833,0.0,0.0,0.0,0.0,-1.56304192543
546868000000,0.128190606833,0.0,0.0,0.0,0.0,-1.10007882118
546968000000,0.374779105186,0.0,0.0,0.0,0.0,-1.09780335426
547068000000,0.373708069324,0.0,0.0,0.0,0.0,-1.5553085804
547068000000,0.623624920845,0.0,0.0,0.0,0.0,-1.55527877808
547168000000,0.812945008278,0.0,0.0,0.0,0.0,-1.58543562889
547268000000,0.805912256241,0.0,0.0,0.0,0.0,-1.91588866711
547268000000,0.850961506367,0.0,0.0,0.0,0.0,-2.04602432251
547368000000,0.745222210884,0.0,0.0,0.0,0.0,-2.21641969681
547468000000,0.727784991264,0.0,0.0,0.0,0.0,-2.33166527748
547468000000,0.704100072384,0.0,0.0,0.0,0.0,-2.21799015999
547568000000,0.846599042416,0.0,0.0,0.0,0.0,-2.04720330238
547668000000,0.724370598793,0.0,0.0,0.0,0.0,-1.81058943272
547768000000,0.556036472321,0.0,0.0,0.0,0.0,-1.96182274818
547868000000,0.600442230701,0.0,0.0,0.0,0.0,-1.58109259605
547968000000,0.824079155922,0.0,0.0,0.0,0.0,-1.6299123764
548068000000,1.07201135159,0.0,0.0,0.0,0.0,-1.63255608082
548168000000,1.05231356621,0.0,0.0,0.0,0.0,-1.73309111595
548268000000,1.17261099815,0.0,0.0,0.0,0.0,-1.49801015854
548268000000,1.21763324738,0.0,0.0,0.0,0.0,-1.14021587372
548368000000,1.24012589455,0.0,0.0,0.0,0.0,-0.935002684593
548468000000,1.25712609291,0.0,0.0,0.0,0.0,-0.968108296394
548568000000,1.06347596645,0.0,0.0,0.0,0.0,-1.06423258781
548668000000,1.06347584724,0.0,0.0,0.0,0.0,-1.52719557285
548768000000,1.23371112347,0.0,0.0,0.0,0.0,-1.41729402542
548868000000,1.08278429508,0.0,0.0,0.0,0.0,-1.6001970768
548868000000,1.18719017506,0.0,0.0,0.0,0.0,-1.3305811882
548968000000,1.34964072704,0.0,0.0,0.0,0.0,-1.20415961742
549068000000,1.3925563097,0.0,0.0,0.0,0.0,-0.820924580097
549168000000,1.54150295258,0.0,0.0,0.0,0.0,-0.655720591545
549168000000,1.68342638016,0.0,0.0,0.0,0.0,-0.52275621891
549268000000,1.82549333572,0.0,0.0,0.0,0.0,-0.32288146019
549368000000,1.8266876936,0.0,0.0,0.0,0.0,0.137869000435
549468000000,2.0,0.0,0.0,0.0,0.0,0.0
549568000000,1.98663449287,0.0,0.0,0.0,0.0,-0.0247020721436
549668000000,1.94199967384,0.0,0.0,0.0,0.0,-0.0123187303543
549768000000,1.77417182922,0.0,0.0,0.0,0.0,-0.164332032204
549868000000,1.52417373657,0.0,0.0,0.0,0.0,-0.164334535599
549968000000,1.74302268028,0.0,0.0,0.0,0.0,-0.222020864487
549968000000,1.70924592018,0.0,0.0,0.0,0.0,-0.480646252632
550068000000,1.65349411964,0.0,0.0,0.0,0.0,-0.170845866203
550168000000,1.74546551704,0.0,0.0,0.0,0.0,-0.390771627426
550268000000,1.82607829571,0.0,0.0,0.0,0.0,-0.302067995071
550368000000,1.86598801613,0.0,0.0,0.0,0.0,-0.242061376572
550368000000,1.92352020741,0.0,0.0,0.0,0.0,-0.141611337662
550468000000,1.99984669685,0.0,0.0,0.0,0.0,-0.000234246253967
550568000000,1.96954107285,0.0,0.0,0.0,0.0,0.0164189338684
550668000000,1.94956469536,0.0,0.0,0.0,0.0,0.0172628164291
550768000000,1.98165929317,0.0,0.0,0.0,0.0,-0.0322808027267
550768000000,1.90000867844,0.0,0.0,0.0,0.0,-0.16696035862
550868000000,1.98254036903,0.0,0.0,0.0,0.0,-0.0320712327957
550968000000,1.90244007111,0.0,0.0,0.0,0.0,-0.180470466614
551068000000,1.9020884037,0.0,0.0,0.0,0.0,-0.142384767532
551168000000,1.86370778084,0.0,0.0,0.0,0.0,-0.222382307053
551168000000,1.93914985657,0.0,0.0,0.0,0.0,-0.00635695457458
551268000000,1.99850988388,0.0,0.0,0.0,0.0,-0.0017204284668
551368000000,1.9549934864,0.0,0.0,0.0,0.0,-0.0806530714035
551468000000,1.96488714218,0.0,0.0,0.0,0.0,-0.0331734418869
551468000000,1.87406861782,0.0,0.0,0.0,0.0,-0.233205676079
551568000000,1.93253302574,0.0,0.0,0.0,0.0,-0.124357581139
551668000000,1.96764564514,0.0,0.0,0.0,0.0,0.00746870040894
551668000000,1.82283401489,0.0,0.0,0.0,0.0,-0.126717805862
551768000000,1.87856721878,0.0,0.0,0.0,0.0,-0.217388153076
551868000000,1.93577075005,0.0,0.0,0.0,0.0,-0.117968320847
551968000000,1.97983193398,0.0,0.0,0.0,0.0,-0.0339345932007
552068000000,1.99663376808,0.0,0.0,0.0,0.0,-0.00425779819489
552168000000,1.99943614006,0.0,0.0,0.0,0.0,5.48362731934e-05
552268000000,1.9998601675,0.0,0.0,0.0,0.0,-0.00019359588623
552368000000,1.80037713051,0.0,0.0,0.0,0.0,0.0933548212051
552468000000,1.55037713051,0.0,0.0,0.0,0.0,0.0933548212051
552568000000,1.79289841652,0.0,0.0,0.0,0.0,0.0959037542343
552668000000,1.7928981781,0.0,0.0,0.0,0.0,-0.367057681084
552668000000,1.7095272541,0.0,0.0,0.0,0.0,-0.0584857463837
552768000000,1.7095272541,0.0,0.0,0.0,0.0,-0.521448612213
552868000000,1.71249878407,0.0,0.0,0.0,0.0,-0.0639885663986
552968000000,1.93946373463,0.0,0.0,0.0,0.0,-0.104272723198
553068000000,1.98813259602,0.0,0.0,0.0,0.0,0.0147783756256
553168000000,1.98315191269,0.0,0.0,0.0,0.0,0.00333452224731
553268000000,1.94772601128,0.0,0.0,0.0,0.0,-0.095074057579
553368000000,1.84605073929,0.0,0.0,0.0,0.0,-0.263820528984
553468000000,1.97679376602,0.0,0.0,0.0,0.0,-0.0429744720459
553568000000,1.875,0.0,0.0,0.0,0.0,0.231481432915
553668000000,1.92198777199,0.0,0.0,0.0,0.0,-0.144362807274
553768000000,1.69227910042,0.0,0.0,0.0,0.0,-0.152233958244
553868000000,1.6619849205,0.0,0.0,0.0,0.0,-0.440442323685
553968000000,1.80619430542,0.0,0.0,0.0,0.0,-0.244907259941
554068000000,1.73145663738,0.0,0.0,0.0,0.0,-0.411653518677
554168000000,1.87958204746,0.0,0.0,0.0,0.0,-0.222996711731
554268000000,1.87637782097,0.0,0.0,0.0,0.0,0.12076985836
554368000000,1.86670303345,0.0,0.0,0.0,0.0,-0.246837377548
554468000000,1.9785759449,0.0,0.0,0.0,0.0,-0.0384726524353
554568000000,1.94650506973,0.0,0.0,0.0,0.0,-0.0990365743637
554668000000,1.97808504105,0.0,0.0,0.0,0.0,0.0183758735657
554768000000,1.99820899963,0.0,0.0,0.0,0.0,4.41074371338e-05
554868000000,1.95466542244,0.0,0.0,0.0,0.0,-0.0426114797592
554968000000,1.94736540318,0.0,0.0,0.0,0.0,-0.06898021698
554968000000,1.94136500359,0.0,0.0,0.0,0.0,-0.00656592845917
555068000000,1.90359222889,0.0,0.0,0.0,0.0,-0.162767291069
555168000000,1.82153213024,0.0,0.0,0.0,0.0,-0.0601713657379
555168000000,1.99763727188,0.0,0.0,0.0,0.0,-0.0011214017868
555268000000,1.91562795639,0.0,0.0,0.0,0.0,-0.114494204521
555368000000,1.95505869389,0.0,0.0,0.0,0.0,-0.0823982954025
555468000000,1.99980950356,0.0,0.0,0.0,0.0,-0.000277042388916
555568000000,1.92869198322,0.0,0.0,0.0,0.0,-0.109411001205
555568000000,1.92794239521,0.0,0.0,0.0,0.0,-0.132606744766
555668000000,1.89962387085,0.0,0.0,0.0,0.0,-0.185213446617
555768000000,1.94955945015,0.0,0.0,0.0,0.0,-0.0933998823166
555868000000,1.99158668518,0.0,0.0,0.0,0.0,-0.0150666236877
555968000000,1.85870063305,0.0,0.0,0.0,0.0,0.192431330681
556068000000,1.93677461147,0.0,0.0,0.0,0.0,0.0195800065994
556168000000,1.99820947647,0.0,0.0,0.0,0.0,-0.00301396846771
556268000000,1.82516646385,0.0,0.0,0.0,0.0,-0.0799096822739
556268000000,1.76600766182,0.0,0.0,0.0,0.0,-0.433319211006
556368000000,1.55573368073,0.0,0.0,0.0,0.0,-0.35975253582
556468000000,1.43719887733,0.0,0.0,0.0,0.0,-0.2159460783
556568000000,1.67930066586,0.0,0.0,0.0,0.0,-0.206531763077
556668000000,1.72451996803,0.0,0.0,0.0,0.0,-0.42203271389
556768000000,1.77595472336,0.0,0.0,0.0,0.0,-0.115495920181
556868000000,1.98178577423,0.0,0.0,0.0,0.0,-0.0337127447128
556868000000,1.76941812038,0.0,0.0,0.0,0.0,0.0287300348282
556968000000,1.6913394928,0.0,0.0,0.0,0.0,0.184768915176
557068000000,1.61665606499,0.0,0.0,0.0,0.0,-0.103265047073
557168000000,1.8017936945,0.0,0.0,0.0,0.0,-0.141672849655
557268000000,1.93561553955,0.0,0.0,0.0,0.0,0.0166277885437
557368000000,1.86730122566,0.0,0.0,0.0,0.0,-0.161604881287
557468000000,1.98971486092,0.0,0.0,0.0,0.0,0.0187875032425
557568000000,1.99999952316,0.0,0.0,0.0,0.0,4.76837158203e-07
557668000000,1.96508622169,0.0,0.0,0.0,0.0,-0.0514305830002
557668000000,1.86280274391,0.0,0.0,0.0,0.0,-0.229189991951
557768000000,1.77493190765,0.0,0.0,0.0,0.0,-0.412973761559
557868000000,1.87711203098,0.0,0.0,0.0,0.0,-0.214832425117
557968000000,1.73531079292,0.0,0.0,0.0,0.0,-0.400607585907
558068000000,1.84007608891,0.0,0.0,0.0,0.0,-0.141426324844
558168000000,1.76689910889,0.0,0.0,0.0,0.0,-0.235284209251
558268000000,1.8629860878,0.0,0.0,0.0,0.0,-0.231303930283
558368000000,1.9035794735,0.0,0.0,0.0,0.0,-0.175052642822
558468000000,1.98786091805,0.0,0.0,0.0,0.0,-0.0110146999359
558568000000,1.92402410507,0.0,0.0,0.0,0.0,-0.0363326072693
558668000000,1.94077324867,0.0,0.0,0.0,0.0,-0.107013344765
558768000000,1.98738133907,0.0,0.0,0.0,0.0,-0.0206567049026
558868000000,1.89063441753,0.0,0.0,0.0,0.0,-0.195880889893
558968000000,1.89133274555,0.0,0.0,0.0,0.0,-0.153574228287
559068000000,1.94600522518,0.0,0.0,0.0,0.0,-0.0999871492386
559168000000,1.97869205475,0.0,0.0,0.0,0.0,-0.00809764862061
559268000000,1.72869300842,0.0,0.0,0.0,0.0,-0.00809907913208
559368000000,1.72869300842,0.0,0.0,0.0,0.0,-0.471061944962
559468000000,1.80845713615,0.0,0.0,0.0,0.0,-0.354709148407
559568000000,1.9306576252,0.0,0.0,0.0,0.0,-0.120074272156
559668000000,2.0,0.0,0.0,0.0,0.0,0.0
559768000000,1.98492789268,0.0,0.0,0.0,0.0,-0.0279101133347
559868000000,1.85992825031,0.0,0.0,0.0,0.0,-0.259392142296
559968000000,1.9646294117,0.0,0.0,0.0,0.0,0.00894677639008
560068000000,1.95025372505,0.0,0.0,0.0,0.0,-0.0919785499573
560168000000,1.82798540592,0.0,0.0,0.0,0.0,0.128341555595
560168000000,1.86217153072,0.0,0.0,0.0,0.0,-0.235754132271
560268000000,1.71749258041,0.0,0.0,0.0,0.0,-0.383440136909
560368000000,1.88021683693,0.0,0.0,0.0,0.0,-0.22182071209
560468000000,1.86510574818,0.0,0.0,0.0,0.0,0.160510778427
560568000000,1.70553767681,0.0,0.0,0.0,0.0,-0.00694954395294
560668000000,1.74374878407,0.0,0.0,0.0,0.0,0.385252118111
560768000000,1.88048148155,0.0,0.0,0.0,0.0,0.220426559448
560768000000,1.88394927979,0.0,0.0,0.0,0.0,0.214883208275
560868000000,1.84667122364,0.0,0.0,0.0,0.0,-0.179013729095
560968000000,1.81663799286,0.0,0.0,0.0,0.0,-0.325482845306
561068000000,1.75156784058,0.0,0.0,0.0,0.0,-0.307769060135
561168000000,1.89564323425,0.0,0.0,0.0,0.0,-0.112059473991
561268000000,1.83636474609,0.0,0.0,0.0,0.0,-0.302943348885
561268000000,1.86038076878,0.0,0.0,0.0,0.0,-0.258148193359
561368000000,1.81686413288,0.0,0.0,0.0,0.0,-0.33907520771
561468000000,1.83658480644,0.0,0.0,0.0,0.0,-0.268659949303
561568000000,1.83251070976,0.0,0.0,0.0,0.0,-0.0969846248627
561668000000,1.93007588387,0.0,0.0,0.0,0.0,0.087505698204
561668000000,1.91378319263,0.0,0.0,0.0,0.0,0.00204372406006
561768000000,1.89938533306,0.0,0.0,0.0,0.0,0.120500564575
561868000000,1.99915492535,0.0,0.0,0.0,0.0,-0.00116384029388
561968000000,1.91842389107,0.0,0.0,0.0,0.0,0.0335804224014
562068000000,1.98586988449,0.0,0.0,0.0,0.0,0.0260628461838
562168000000,1.99410319328,0.0,0.0,0.0,0.0,-0.00660645961761
562268000000,1.97137320042,0.0,0.0,0.0,0.0,-0.0472483634949
562268000000,1.95129811764,0.0,0.0,0.0,0.0,-0.071540594101
562368000000,1.9564640522,0.0,0.0,0.0,0.0,-0.0310263633728
562468000000,1.98329937458,0.0,0.0,0.0,0.0,0.0177835226059
562468000000,1.96972239017,0.0,0.0,0.0,0.0,-0.0560700893402
562568000000,1.89669978619,0.0,0.0,0.0,0.0,0.151540398598
562668000000,1.8707048893,0.0,0.0,0.0,0.0,-0.14048910141
562768000000,1.84828448296,0.0,0.0,0.0,0.0,0.28095459938
562868000000,1.86630964279,0.0,0.0,0.0,0.0,-0.148362159729
562868000000,1.79909467697,0.0,0.0,0.0,0.0,-0.365392804146
562968000000,1.77590680122,0.0,0.0,0.0,0.0,-0.0112342834473
563068000000,1.92564356327,0.0,0.0,0.0,0.0,0.0678094625473
563168000000,1.86793136597,0.0,0.0,0.0,0.0,-0.191253900528
563268000000,1.973980546,0.0,0.0,0.0,0.0,0.00949847698212
563268000000,1.86651742458,0.0,0.0,0.0,0.0,-0.247189760208
563368000000,1.83173453808,0.0,0.0,0.0,0.0,-0.127154946327
563468000000,1.83795881271,0.0,0.0,0.0,0.0,-0.164155602455
563568000000,1.96513140202,0.0,0.0,0.0,0.0,-0.0439821481705
563668000000,1.97941446304,0.0,0.0,0.0,0.0,-0.0381090641022
563668000000,1.74847507477,0.0,0.0,0.0,0.0,-0.0668187141418
563768000000,1.52414500713,0.0,0.0,0.0,0.0,-0.048166513443
563868000000,1.73313140869,0.0,0.0,0.0,0.0,0.0273495912552
563868000000,1.90915882587,0.0,0.0,0.0,0.0,-0.0774725675583
563968000000,1.75838971138,0.0,0.0,0.0,0.0,-0.0708898305893
564068000000,1.66545987129,0.0,0.0,0.0,0.0,-0.177428603172
564168000000,1.80093276501,0.0,0.0,0.0,0.0,-0.368606090546
564268000000,1.76805019379,0.0,0.0,0.0,0.0,-0.292569637299
564268000000,1.92664813995,0.0,0.0,0.0,0.0,-0.131015181541
564368000000,1.99996757507,0.0,0.0,0.0,0.0,-3.57627868652e-06
564468000000,1.85328769684,0.0,0.0,0.0,0.0,0.189717531204
564568000000,1.87779450417,0.0,0.0,0.0,0.0,-0.222773551941
564668000000,1.94098675251,0.0,0.0,0.0,0.0,0.0286535024643
564768000000,1.83775687218,0.0,0.0,0.0,0.0,0.300450086594
564868000000,1.83775699139,0.0,0.0,0.0,0.0,-0.162512779236
564968000000,1.63914012909,0.0,0.0,0.0,0.0,-0.256586194038
564968000000,1.8751578331,0.0,0.0,0.0,0.0,-0.231016635895
565068000000,1.7501912117,0.0,0.0,0.0,0.0,-0.462497711182
565168000000,1.76372051239,0.0,0.0,0.0,0.0,-0.404592394829
565168000000,1.89762020111,0.0,0.0,0.0,0.0,-0.189592123032
565268000000,1.96809720993,0.0,0.0,0.0,0.0,0.057600736618
565368000000,1.90478467941,0.0,0.0,0.0,0.0,-0.176324367523
565368000000,1.875,0.0,0.0,0.0,0.0,0.231481552124
565468000000,1.78011059761,0.0,0.0,0.0,0.0,-0.0557563304901
565568000000,1.74687838554,0.0,0.0,0.0,0.0,-0.455944776535
565668000000,1.74687838554,0.0,0.0,0.0,0.0,0.00701808929443
565768000000,1.72558903694,0.0,0.0,0.0,0.0,-0.416514635086
565868000000,1.57963013649,0.0,0.0,0.0,0.0,-0.560000419617
565968000000,1.50660872459,0.0,0.0,0.0,0.0,-0.887738406658
566068000000,1.50660681725,0.0,0.0,0.0,0.0,-0.424786806107
566168000000,1.63012290001,0.0,0.0,0.0,0.0,-0.496928095818
566168000000,1.38012290001,0.0,0.0,0.0,0.0,-0.496928095818
566268000000,1.18076682091,0.0,0.0,0.0,0.0,-0.590696692467
566368000000,1.32387709618,0.0,0.0,0.0,0.0,-0.632701873779
566468000000,1.15163481236,0.0,0.0,0.0,0.0,-0.650582432747
566568000000,1.24654865265,0.0,0.0,0.0,0.0,-0.363385617733
